"","DOI","country","study_num","max_depth_cm","Items_kg","latitude","longitude"
"298","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",40,2292,36.804239,118.773388
"299","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",40,2927,36.800751,118.901512
"300","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",40,2181,36.840853,118.908497
"301","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",40,1918,36.917908,118.638386
"302","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",40,2217,36.912831,118.733329
"303","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",40,2395,36.916168,118.776164
"304","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",40,2804,36.945285,118.722058
"305","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",40,3198,36.954107,118.787334
"306","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",40,1978,36.95022,118.952055
"307","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,396,37.1471,118.6893
"308","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,371,37.1272,118.79
"309","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,366,37.2417,118.8834
"310","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,363,37.2408,118.9248
"311","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,439,37.0913,118.7874
"312","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,427,37.1637,118.7355
"313","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,290,37.1278,118.738
"314","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,285,37.1758,118.7102
"315","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,266,37.1914,118.8599
"316","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,288,37.1631,118.759
"317","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,443,37.2399,118.7331
"318","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,232,37.2727,118.8311
"319","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,221,37.2557,118.8779
"320","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,221,37.2611,118.9222
"321","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,219,37.2389,118.8327
"322","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,424,37.2107,118.8684
"323","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,210,37.2542,118.9319
"324","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,197,37.2417,118.8576
"325","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,204,37.1753,118.6839
"326","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,478,37.2603,118.9068
"327","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,793,36.962961,119.014117
"328","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,681,36.988422,119.051071
"329","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,682,37.097,118.7337
"330","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,681,37.0614,118.7008
"331","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,779,37.0926,118.8251
"332","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,425,37.0777,118.8793
"333","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,547,37.1653,118.7464
"334","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,789,37.1978,118.8065
"335","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,498,37.2073,118.8316
"336","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,696,37.1971,118.8914
"337","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,549,37.0957,118.7524
"338","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,490,37.135,118.688
"339","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,338,37.1274,118.768
"340","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,681,37.1692,118.8655
"341","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,625,37.1712,118.6554
"342","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,449,37.168,118.7855
"343","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,663,37.2025,118.6851
"344","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,747,37.2073,118.8317
"345","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,376,37.2082,118.8729
"346","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,460,37.1987,118.749
"347","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,641,37.0166,118.6551
"348","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,664,37.0569,118.714
"349","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,1311,37.06,118.7579
"350","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,867,37.0651,118.8014
"351","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,849,37.0635,118.8307
"352","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,1027,37.0845,118.6959
"353","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,637,37.0891,118.7963
"354","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,855,37.0817,118.8322
"355","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,890,37.1303,118.7817
"356","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,773,37.1312,118.8298
"357","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,669,36.751537,118.7261105
"358","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,692,36.749284,118.767602
"359","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,1268,36.74746,118.808703
"360","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,675,36.760555,118.816575
"361","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,1521,36.811209,118.642727
"362","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,921,36.925541,118.621165
"363","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,857,36.911356,118.864112
"364","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,870,36.950718,118.593865
"365","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,681,36.989614,118.593987
"366","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,631,36.991151,118.835634
"367","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,933,36.789839,118.687173
"368","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,980,36.804239,118.773388
"369","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,1407,36.800751,118.901512
"370","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,1098,36.840853,118.908497
"371","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,1083,36.917908,118.638386
"372","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,1264,36.912831,118.733329
"373","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,616,36.916168,118.776164
"374","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,1764,36.945285,118.722058
"375","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,1036,36.954107,118.787334
"376","https://doi.org/10.1016/j.scitotenv.2023.166154","China","5",60,1141,36.95022,118.952055
"377","10.1016/j.scitotenv.2020.137525","China","6",10,3100,39.05,111.033333
"378","10.1016/j.scitotenv.2020.137525","China","6",10,1900,37.75,109.316667
"379","10.1016/j.scitotenv.2020.137525","China","6",10,1600,36.033333,107.95
"380","10.1016/j.scitotenv.2020.137525","China","6",10,1750,34.383333,108.666667
"381","10.1016/j.scitotenv.2020.137525","China","6",10,2250,33.35,107
"382","10.1016/j.scitotenv.2020.137525","China","6",10,1430,32.333333,109.983333
"383","10.1016/j.scitotenv.2020.137525","China","6",10,3410,34.316667,106.7
"384","10.1016/j.scitotenv.2020.137525","China","6",10,2250,35.466667,110.05
"385","10.1016/j.scitotenv.2020.137525","China","6",10,1600,34.433333,110.566667
"386","10.1016/j.envpol.2019.113449","China","7",5,600,30.5,114.48
"387","10.1016/j.envpol.2019.113449","China","7",5,1050,30.54,114.46
"388","10.1016/j.envpol.2019.113449","China","7",5,3150,30.6,114.47
"389","10.1016/j.envpol.2019.113449","China","7",5,4500,30.63,114.47
"390","10.1016/j.envpol.2019.113449","China","7",5,950,30.69,114.4
"391","10.1016/j.envpol.2019.113449","China","7",5,650,30.7,114.39
"392","10.1016/j.envpol.2019.113449","China","7",5,12500,30.72,114.36
"393","10.1016/j.envpol.2019.113449","China","7",5,1200,30.73,114.34
"394","10.1016/j.envpol.2019.113449","China","7",5,1100,30.71,114.31
"395","10.1016/j.envpol.2019.113449","China","7",5,1100,30.49,114.25
"396","10.1016/j.envpol.2019.113449","China","7",5,940,30.45,114.25
"397","10.1016/j.envpol.2019.113449","China","7",5,2000,30.46,114.29
"398","10.1016/j.envpol.2019.113449","China","7",5,1800,30.43,114.31
"399","10.1016/j.envpol.2019.113449","China","7",5,1000,30.38,114.35
"400","10.1016/j.envpol.2019.113449","China","7",5,200,30.46,114.46
"401","10.1016/j.envpol.2019.113449","China","7",5,400,30.45,114.45
"402","10.1016/j.envpol.2019.113449","China","7",5,4400,30.42,114.44
"403","10.1016/j.envpol.2019.113449","China","7",5,500,30.43,114.47
"404","10.1016/j.envpol.2019.113449","China","7",5,550,30.46,114.52
"405","10.1016/j.envpol.2019.113449","China","7",5,600,30.46,114.54
"406","https://doi.org/10.1016/j.scitotenv.2020.138334","Canada","8",15,24.3,44.24192,-79.0373
"407","https://doi.org/10.1016/j.scitotenv.2020.138334","Canada","8",15,134.6,44.52581,-79.5442
"408","https://doi.org/10.1016/j.scitotenv.2020.138334","Canada","8",15,358.4,44.11489,-78.8389
"409","https://doi.org/10.1016/j.scitotenv.2020.138334","Canada","8",15,6.8,44.24198,-79.5451
"410","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,3618.03749,47.42,8.22
"411","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,2607.594588,46.45,8.67
"412","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,1108.2277,46.966573,7.065524
"413","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,717.0885116,46.2,8.9
"414","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,586.7087822,46.89,7.41
"415","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,521.5189175,46.39,6.86
"416","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,456.3290528,46.82,9.4
"417","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,391.1391881,46.47,7.21
"418","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,325.9493235,46.502188,6.476711
"419","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,130.3797294,47.5,8.27
"420","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,65.18986469,46.58,6.28
"421","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,65.18986469,46.71,8.82
"422","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,65.18986469,47.76,8.49
"423","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,65.18986469,47.32,8.41
"424","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,4.563290528,47.28,9.25
"425","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,4.563290528,46.802725,6.627818
"426","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,3.259493235,46.75,7.07
"427","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,2.607594588,47.39,9.08
"428","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,2.607594588,46.24,6.11
"429","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,2.607594588,47.04,7.69
"430","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,1.955695941,47.31,7.15
"431","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,1.303797294,47.52,8.61
"432","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,1.303797294,46.62,9.89
"433","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,1.303797294,46.64,7.25
"434","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,1.303797294,46.94,7.55
"435","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,0,46.58,9.1
"436","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,0,46.91,9.23
"437","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,0,46.4,7.43
"438","https://doi.org/10.1021/acs.est.7b06003","Switzerland","9",5,0,46.77,10.2
"439","https://doi.org/10.1038/s41598-018-36172-y","Germany","10",5,0,49.332017,10.400916
"440","https://doi.org/10.1038/s41598-018-36172-y","Germany","10",5,1.2461,49.331999,10.400919
"441","https://doi.org/10.1038/s41598-018-36172-y","Germany","10",5,0.584,49.332009,10.400897
"442","https://doi.org/10.1038/s41598-018-36172-y","Germany","10",5,0.5621,49.332016,10.40094
"443","https://doi.org/10.1038/s41598-018-36172-y","Germany","10",5,0.3389,49.332024,10.400939
"444","https://doi.org/10.1038/s41598-018-36172-y","Germany","10",5,0,49.332038,10.400927
"445","https://doi.org/10.1038/s41598-018-36172-y","Germany","10",5,0.3064,49.33204,10.40091
"446","https://doi.org/10.1038/s41598-018-36172-y","Germany","10",5,0.3073,49.332035,10.400895
"447","https://doi.org/10.1038/s41598-018-36172-y","Germany","10",5,0.5446,49.332027,10.40088
"448","https://doi.org/10.1038/s41598-018-36172-y","Germany","10",5,0.6672,49.3322,10.400856
"449","https://doi.org/10.1038/s41598-018-36172-y","Germany","10",5,0.2317,49.332009,10.400867
"450","https://doi.org/10.1038/s41598-018-36172-y","Germany","10",5,0,49.331994,10.400857
"451","https://doi.org/10.1038/s41598-018-36172-y","Germany","10",5,0,49.331983,10.400875
"452","https://doi.org/10.1038/s41598-018-36172-y","Germany","10",5,0,49.331998,10.400957
"453","10.1016/j.scitotenv.2018.10.321","China","11",10,8,31.780556,121.269167
"454","10.1016/j.scitotenv.2018.10.321","China","11",10,1.85,31.780556,121.269167
"455","10.1016/j.scitotenv.2018.10.321","China","11",10,9,31.780556,121.269167
"456","10.1016/j.scitotenv.2018.10.321","China","11",10,16.5,31.780556,121.269167
"457","10.1016/j.scitotenv.2018.10.321","China","11",10,8,30.96,121.029722
"458","10.1016/j.scitotenv.2018.10.321","China","11",10,2,30.96,121.029722
"459","10.1016/j.scitotenv.2018.10.321","China","11",10,21.3,30.96,121.029722
"460","10.1016/j.scitotenv.2018.10.321","China","11",10,29.8,30.96,121.029722
"461","10.1016/j.scitotenv.2018.10.321","China","11",10,4.65,30.894444,121.396111
"462","10.1016/j.scitotenv.2018.10.321","China","11",10,2.5,30.894444,121.396111
"463","10.1016/j.scitotenv.2018.10.321","China","11",10,7,30.894444,121.396111
"464","10.1016/j.scitotenv.2018.10.321","China","11",10,13.15,30.894444,121.396111
"465","https://doi.org/10.1016/j.scitotenv.2021.149326","Mauritius","12",10,205,-20.2376,57.49111
"466","https://doi.org/10.1016/j.scitotenv.2021.149326","Mauritius","12",10,166.7,-20.4306,57.63456
"467","https://doi.org/10.1016/j.scitotenv.2021.149326","Mauritius","12",10,97.7,-20.1277,57.54356
"468","https://doi.org/10.1016/j.scitotenv.2021.149326","Mauritius","12",20,326.7,-20.2376,57.49111
"469","https://doi.org/10.1016/j.scitotenv.2021.149326","Mauritius","12",20,150,-20.4306,57.63456
"470","https://doi.org/10.1016/j.scitotenv.2021.149326","Mauritius","12",20,83.3,-20.1277,57.54356
"471","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,100,29.8985,121.8841
"472","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,100,30.0088,121.6171
"473","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,1000,30.207,121.3608
"474","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,1150,30.2765,121.3739
"475","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,400,30.305,121.1792
"476","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,175,30.2356,121.1208
"477","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,225,30.1304,120.9473
"478","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,0,30.0875,120.6882
"479","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,25,30.2114,120.5991
"480","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,0,30.3855,120.7408
"481","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,490,30.4249,120.8972
"482","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,0,30.5855,120.9596
"483","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,25,30.6345,121.1224
"484","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,15,30.9402,121.5377
"485","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,230,30.9259,121.8303
"486","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,600,29.8985,121.8841
"487","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,785,30.0088,121.6171
"488","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,490,30.207,121.3608
"489","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,810,30.2765,121.3739
"490","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,100,30.305,121.1792
"491","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,1250,30.2356,121.1208
"492","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,300,30.1304,120.9473
"493","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,295,30.0875,120.6882
"494","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,175,30.2114,120.5991
"495","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,195,30.3855,120.7408
"496","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,790,30.4249,120.8972
"497","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,300,30.5855,120.9596
"498","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,500,30.6345,121.1224
"499","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,2000,30.9402,121.5377
"500","https://doi.org/10.1016/j.jhazmat.2019.121814","China","13",10,390,30.9259,121.8303
"501","https://doi.org/10.1016/j.hazadv.2022.100225","India ","14",5,100,23.2441,77.38699
"502","https://doi.org/10.1016/j.hazadv.2022.100225","India ","14",5,30,23.24387,77.38475
